PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
A81044,HF,215,TOTAL,18795
A81044,HYP,3203,TOTAL,18795
A81044,LD,143,TOTAL,18795
A81044,MH,219,TOTAL,18795
A81044,OB,2118,18OV,15108
A81044,OST,86,50OV,7692
A81044,PAD,162,TOTAL,18795
A81044,PC,164,TOTAL,18795
A81044,RA,107,16OV,15530
A81044,STIA,358,TOTAL,18795
A81045,AF,189,TOTAL,7243
A81045,AST,528,TOTAL,7243
A81045,CAN,278,TOTAL,7243
A81045,CHD,325,TOTAL,7243
A81045,CKD,203,18OV,5854
A81045,COPD,264,TOTAL,7243
A81045,CVDPP,79,30_74,4096
A81045,DEM,90,TOTAL,7243
A81045,DEP,740,18OV,5854
A81045,DM,490,17OV,5929
A81045,EP,77,18OV,5854
A81045,HF,87,TOTAL,7243
A81045,HYP,1111,TOTAL,7243
A81045,LD,59,TOTAL,7243
A81045,MH,66,TOTAL,7243
A81045,OB,806,18OV,5854
A81045,OST,9,50OV,3137
A81045,PAD,66,TOTAL,7243
A81045,PC,47,TOTAL,7243
A81045,RA,37,16OV,6000
A81045,STIA,187,TOTAL,7243
A81046,AF,325,TOTAL,12460
A81046,AST,769,TOTAL,12460
A81046,CAN,312,TOTAL,12460
A81046,CHD,485,TOTAL,12460
A81046,CKD,96,18OV,9988
A81046,COPD,376,TOTAL,12460
A81046,CVDPP,75,30_74,7042
A81046,DEM,139,TOTAL,12460
A81046,DEP,700,18OV,9988
A81046,DM,730,17OV,10104
A81046,EP,93,18OV,9988
A81046,HF,113,TOTAL,12460
A81046,HYP,1957,TOTAL,12460
A81046,LD,62,TOTAL,12460
A81046,MH,123,TOTAL,12460
A81046,OB,1118,18OV,9988
A81046,OST,11,50OV,5167
A81046,PAD,79,TOTAL,12460
A81046,PC,30,TOTAL,12460
A81046,RA,68,16OV,10209
A81046,STIA,270,TOTAL,12460
A81048,AF,232,TOTAL,7325
A81048,AST,451,TOTAL,7325
A81048,CAN,255,TOTAL,7325
A81048,CHD,374,TOTAL,7325
A81048,CKD,333,18OV,6089
A81048,COPD,237,TOTAL,7325
A81048,CVDPP,92,30_74,4302
A81048,DEM,76,TOTAL,7325
A81048,DEP,673,18OV,6089
A81048,DM,525,17OV,6177
A81048,EP,53,18OV,6089
A81048,HF,143,TOTAL,7325
A81048,HYP,1565,TOTAL,7325
A81048,LD,27,TOTAL,7325
A81048,MH,66,TOTAL,7325
A81048,OB,908,18OV,6089
A81048,OST,19,50OV,3748
A81048,PAD,83,TOTAL,7325
A81048,PC,41,TOTAL,7325
A81048,RA,59,16OV,6245
A81048,STIA,232,TOTAL,7325
A81049,AF,116,TOTAL,6716
A81049,AST,387,TOTAL,6716
A81049,CAN,142,TOTAL,6716
A81049,CHD,297,TOTAL,6716
A81049,CKD,225,18OV,5031
A81049,COPD,261,TOTAL,6716
A81049,CVDPP,60,30_74,3557
A81049,DEM,40,TOTAL,6716
A81049,DEP,702,18OV,5031
A81049,DM,466,17OV,5111
A81049,EP,59,18OV,5031
A81049,HF,70,TOTAL,6716
A81049,HYP,983,TOTAL,6716
A81049,LD,38,TOTAL,6716
A81049,MH,53,TOTAL,6716
A81049,OB,903,18OV,5031
A81049,OST,10,50OV,2253
A81049,PAD,62,TOTAL,6716
A81049,PC,27,TOTAL,6716
A81049,RA,27,16OV,5185
A81049,STIA,106,TOTAL,6716
A81051,AF,155,TOTAL,6701
A81051,AST,446,TOTAL,6701
A81051,CAN,212,TOTAL,6701
A81051,CHD,244,TOTAL,6701
A81051,CKD,209,18OV,5289
A81051,COPD,167,TOTAL,6701
A81051,CVDPP,49,30_74,3830
A81051,DEM,52,TOTAL,6701
A81051,DEP,614,18OV,5289
A81051,DM,363,17OV,5368
A81051,EP,51,18OV,5289
A81051,HF,45,TOTAL,6701
A81051,HYP,962,TOTAL,6701
A81051,LD,44,TOTAL,6701
A81051,MH,56,TOTAL,6701
A81051,OB,615,18OV,5289
A81051,OST,9,50OV,2706
A81051,PAD,50,TOTAL,6701
A81051,PC,35,TOTAL,6701
A81051,RA,35,16OV,5446
A81051,STIA,158,TOTAL,6701
A81052,AF,221,TOTAL,8790
A81052,AST,623,TOTAL,8790
A81052,CAN,319,TOTAL,8790
A81052,CHD,416,TOTAL,8790
A81052,CKD,299,18OV,7091
A81052,COPD,355,TOTAL,8790
A81052,CVDPP,120,30_74,4995
A81052,DEM,100,TOTAL,8790
A81052,DEP,747,18OV,7091
A81052,DM,678,17OV,7168
A81052,EP,77,18OV,7091
A81052,HF,130,TOTAL,8790
A81052,HYP,1612,TOTAL,8790
A81052,LD,64,TOTAL,8790
A81052,MH,97,TOTAL,8790
A81052,OB,1007,18OV,7091
A81052,OST,56,50OV,3786
A81052,PAD,85,TOTAL,8790
A81052,PC,40,TOTAL,8790
A81052,RA,46,16OV,7254
A81052,STIA,227,TOTAL,8790
A81053,AF,142,TOTAL,6472
A81053,AST,367,TOTAL,6472
A81053,CAN,209,TOTAL,6472
A81053,CHD,283,TOTAL,6472
A81053,CKD,228,18OV,5163
A81053,COPD,245,TOTAL,6472
A81053,CVDPP,11,30_74,3673
A81053,DEM,36,TOTAL,6472
A81053,DEP,318,18OV,5163
A81053,DM,451,17OV,5226
A81053,EP,73,18OV,5163
A81053,HF,66,TOTAL,6472
A81053,HYP,1180,TOTAL,6472
A81053,LD,49,TOTAL,6472
A81053,MH,98,TOTAL,6472
A81053,OB,494,18OV,5163
A81053,OST,11,50OV,2793
A81053,PAD,35,TOTAL,6472
A81053,PC,38,TOTAL,6472
A81053,RA,44,16OV,5280
A81053,STIA,116,TOTAL,6472
A81054,AF,186,TOTAL,8180
A81054,AST,599,TOTAL,8180
A81054,CAN,309,TOTAL,8180
A81054,CHD,309,TOTAL,8180
A81054,CKD,123,18OV,6557
A81054,COPD,299,TOTAL,8180
A81054,CVDPP,54,30_74,4644
A81054,DEM,85,TOTAL,8180
A81054,DEP,867,18OV,6557
A81054,DM,565,17OV,6651
A81054,EP,84,18OV,6557
A81054,HF,69,TOTAL,8180
A81054,HYP,1448,TOTAL,8180
A81054,LD,75,TOTAL,8180
A81054,MH,76,TOTAL,8180
A81054,OB,1185,18OV,6557
A81054,OST,10,50OV,3327
A81054,PAD,79,TOTAL,8180
A81054,PC,48,TOTAL,8180
A81054,RA,56,16OV,6750
A81054,STIA,192,TOTAL,8180
A81056,AF,74,TOTAL,2582
A81056,AST,126,TOTAL,2582
A81056,CAN,79,TOTAL,2582
A81056,CHD,105,TOTAL,2582
A81056,CKD,141,18OV,2131
A81056,COPD,100,TOTAL,2582
A81056,CVDPP,19,30_74,1516
A81056,DEM,30,TOTAL,2582
A81056,DEP,233,18OV,2131
A81056,DM,154,17OV,2154
A81056,EP,14,18OV,2131
A81056,HF,23,TOTAL,2582
A81056,HYP,516,TOTAL,2582
A81056,LD,18,TOTAL,2582
A81056,MH,25,TOTAL,2582
A81056,OB,333,18OV,2131
A81056,OST,4,50OV,1213
A81056,PAD,11,TOTAL,2582
A81056,PC,23,TOTAL,2582
A81056,RA,21,16OV,2173
A81056,STIA,72,TOTAL,2582
A81057,AF,196,TOTAL,9049
A81057,AST,618,TOTAL,9049
A81057,CAN,259,TOTAL,9049
A81057,CHD,341,TOTAL,9049
A81057,CKD,281,18OV,7089
A81057,COPD,272,TOTAL,9049
A81057,CVDPP,38,30_74,5040
A81057,DEM,101,TOTAL,9049
A81057,DEP,1069,18OV,7089
A81057,DM,557,17OV,7181
A81057,EP,86,18OV,7089
A81057,HF,132,TOTAL,9049
A81057,HYP,1307,TOTAL,9049
A81057,LD,44,TOTAL,9049
A81057,MH,97,TOTAL,9049
A81057,OB,1159,18OV,7089
A81057,OST,60,50OV,3498
A81057,PAD,66,TOTAL,9049
A81057,PC,116,TOTAL,9049
A81057,RA,60,16OV,7280
A81057,STIA,197,TOTAL,9049
A81058,AF,191,TOTAL,8637
A81058,AST,488,TOTAL,8637
A81058,CAN,282,TOTAL,8637
A81058,CHD,340,TOTAL,8637
A81058,CKD,307,18OV,6498
A81058,COPD,229,TOTAL,8637
A81058,CVDPP,75,30_74,4716
A81058,DEM,102,TOTAL,8637
A81058,DEP,798,18OV,6498
A81058,DM,444,17OV,6589
A81058,EP,81,18OV,6498
A81058,HF,110,TOTAL,8637
A81058,HYP,1280,TOTAL,8637
A81058,LD,66,TOTAL,8637
A81058,MH,70,TOTAL,8637
A81058,OB,748,18OV,6498
A81058,OST,52,50OV,3301
A81058,PAD,83,TOTAL,8637
A81058,PC,39,TOTAL,8637
A81058,RA,58,16OV,6698
A81058,STIA,224,TOTAL,8637
A81060,AF,125,TOTAL,5760
A81060,AST,338,TOTAL,5760
A81060,CAN,177,TOTAL,5760
A81060,CHD,234,TOTAL,5760
A81060,CKD,177,18OV,4591
A81060,COPD,157,TOTAL,5760
A81060,CVDPP,22,30_74,3290
A81060,DEM,56,TOTAL,5760
A81060,DEP,376,18OV,4591
A81060,DM,315,17OV,4649
A81060,EP,66,18OV,4591
A81060,HF,53,TOTAL,5760
A81060,HYP,857,TOTAL,5760
A81060,LD,49,TOTAL,5760
A81060,MH,37,TOTAL,5760
A81060,OB,429,18OV,4591
A81060,OST,13,50OV,2426
A81060,PAD,41,TOTAL,5760
A81060,PC,66,TOTAL,5760
A81060,RA,42,16OV,4702
A81060,STIA,155,TOTAL,5760
A81063,AF,104,TOTAL,5501
A81063,AST,358,TOTAL,5501
A81063,CAN,155,TOTAL,5501
A81063,CHD,224,TOTAL,5501
A81063,CKD,126,18OV,4315
A81063,COPD,181,TOTAL,5501
A81063,CVDPP,38,30_74,3140
A81063,DEM,34,TOTAL,5501
A81063,DEP,415,18OV,4315
A81063,DM,362,17OV,4379
A81063,EP,51,18OV,4315
A81063,HF,43,TOTAL,5501
A81063,HYP,929,TOTAL,5501
A81063,LD,24,TOTAL,5501
A81063,MH,54,TOTAL,5501
A81063,OB,786,18OV,4315
A81063,OST,8,50OV,2121
A81063,PAD,43,TOTAL,5501
A81063,PC,40,TOTAL,5501
A81063,RA,48,16OV,4452
A81063,STIA,98,TOTAL,5501
A81064,AF,82,TOTAL,7102
A81064,AST,384,TOTAL,7102
A81064,CAN,155,TOTAL,7102
A81064,CHD,175,TOTAL,7102
A81064,CKD,115,18OV,5679
A81064,COPD,162,TOTAL,7102
A81064,CVDPP,14,30_74,3528
A81064,DEM,36,TOTAL,7102
A81064,DEP,429,18OV,5679
A81064,DM,304,17OV,5762
A81064,EP,50,18OV,5679
A81064,HF,35,TOTAL,7102
A81064,HYP,596,TOTAL,7102
A81064,LD,42,TOTAL,7102
A81064,MH,48,TOTAL,7102
A81064,OB,622,18OV,5679
A81064,OST,5,50OV,1821
A81064,PAD,42,TOTAL,7102
A81064,PC,14,TOTAL,7102
A81064,RA,27,16OV,5819
A81064,STIA,85,TOTAL,7102
A81065,AF,46,TOTAL,3927
A81065,AST,237,TOTAL,3927
A81065,CAN,82,TOTAL,3927
A81065,CHD,139,TOTAL,3927
A81065,CKD,116,18OV,2960
A81065,COPD,186,TOTAL,3927
A81065,CVDPP,18,30_74,2117
A81065,DEM,25,TOTAL,3927
A81065,DEP,250,18OV,2960
A81065,DM,252,17OV,3007
A81065,EP,35,18OV,2960
A81065,HF,32,TOTAL,3927
A81065,HYP,533,TOTAL,3927
A81065,LD,49,TOTAL,3927
A81065,MH,38,TOTAL,3927
A81065,OB,437,18OV,2960
A81065,OST,9,50OV,1299
A81065,PAD,33,TOTAL,3927
A81065,PC,32,TOTAL,3927
A81065,RA,18,16OV,3042
A81065,STIA,66,TOTAL,3927
A81066,AF,110,TOTAL,4623
A81066,AST,345,TOTAL,4623
A81066,CAN,158,TOTAL,4623
A81066,CHD,146,TOTAL,4623
A81066,CKD,179,18OV,3761
A81066,COPD,80,TOTAL,4623
A81066,CVDPP,48,30_74,2822
A81066,DEM,30,TOTAL,4623
A81066,DEP,578,18OV,3761
A81066,DM,245,17OV,3811
A81066,EP,24,18OV,3761
A81066,HF,35,TOTAL,4623
A81066,HYP,802,TOTAL,4623
A81066,LD,25,TOTAL,4623
A81066,MH,36,TOTAL,4623
A81066,OB,578,18OV,3761
A81066,OST,5,50OV,2072
A81066,PAD,40,TOTAL,4623
A81066,PC,28,TOTAL,4623
A81066,RA,42,16OV,3853
A81066,STIA,77,TOTAL,4623
A81067,AF,155,TOTAL,11735
A81067,AST,757,TOTAL,11735
A81067,CAN,178,TOTAL,11735
A81067,CHD,348,TOTAL,11735
A81067,CKD,240,18OV,9316
A81067,COPD,486,TOTAL,11735
A81067,CVDPP,52,30_74,5397
A81067,DEM,96,TOTAL,11735
A81067,DEP,1189,18OV,9316
A81067,DM,594,17OV,9509
A81067,EP,97,18OV,9316
A81067,HF,96,TOTAL,11735
A81067,HYP,1284,TOTAL,11735
A81067,LD,74,TOTAL,11735
A81067,MH,99,TOTAL,11735
A81067,OB,1341,18OV,9316
A81067,OST,3,50OV,3152
A81067,PAD,95,TOTAL,11735
A81067,PC,80,TOTAL,11735
A81067,RA,52,16OV,9618
A81067,STIA,229,TOTAL,11735
A81070,AF,101,TOTAL,7033
A81070,AST,435,TOTAL,7033
A81070,CAN,172,TOTAL,7033
A81070,CHD,246,TOTAL,7033
A81070,CKD,180,18OV,5172
A81070,COPD,211,TOTAL,7033
A81070,CVDPP,40,30_74,3764
A81070,DEM,73,TOTAL,7033
A81070,DEP,755,18OV,5172
A81070,DM,294,17OV,5255
A81070,EP,37,18OV,5172
A81070,HF,64,TOTAL,7033
A81070,HYP,980,TOTAL,7033
A81070,LD,26,TOTAL,7033
A81070,MH,82,TOTAL,7033
A81070,OB,620,18OV,5172
A81070,OST,36,50OV,2121
A81070,PAD,45,TOTAL,7033
A81070,PC,42,TOTAL,7033
A81070,RA,35,16OV,5334
A81070,STIA,136,TOTAL,7033
A81602,AF,53,TOTAL,2451
A81602,AST,153,TOTAL,2451
A81602,CAN,69,TOTAL,2451
A81602,CHD,116,TOTAL,2451
A81602,CKD,51,18OV,2053
A81602,COPD,65,TOTAL,2451
A81602,CVDPP,15,30_74,1454
A81602,DEM,21,TOTAL,2451
A81602,DEP,80,18OV,2053
A81602,DM,167,17OV,2076
A81602,EP,17,18OV,2053
A81602,HF,16,TOTAL,2451
A81602,HYP,493,TOTAL,2451
A81602,LD,6,TOTAL,2451
A81602,MH,8,TOTAL,2451
A81602,OB,271,18OV,2053
A81602,OST,2,50OV,1199
A81602,PAD,25,TOTAL,2451
A81602,PC,56,TOTAL,2451
A81602,RA,6,16OV,2102
A81602,STIA,60,TOTAL,2451
A81608,AF,62,TOTAL,4777
A81608,AST,344,TOTAL,4777
A81608,CAN,109,TOTAL,4777
A81608,CHD,132,TOTAL,4777
A81608,CKD,119,18OV,3457
A81608,COPD,141,TOTAL,4777
A81608,CVDPP,63,30_74,2460
A81608,DEM,23,TOTAL,4777
A81608,DEP,846,18OV,3457
A81608,DM,299,17OV,3500
A81608,EP,30,18OV,3457
A81608,HF,30,TOTAL,4777
A81608,HYP,838,TOTAL,4777
A81608,LD,37,TOTAL,4777
A81608,MH,46,TOTAL,4777
A81608,OB,777,18OV,3457
A81608,OST,3,50OV,1282
A81608,PAD,28,TOTAL,4777
A81608,PC,49,TOTAL,4777
A81608,RA,44,16OV,3547
A81608,STIA,68,TOTAL,4777
A81610,AF,164,TOTAL,7824
A81610,AST,520,TOTAL,7824
A81610,CAN,189,TOTAL,7824
A81610,CHD,275,TOTAL,7824
A81610,CKD,136,18OV,6082
A81610,COPD,159,TOTAL,7824
A81610,CVDPP,47,30_74,4396
A81610,DEM,61,TOTAL,7824
A81610,DEP,845,18OV,6082
A81610,DM,384,17OV,6174
A81610,EP,62,18OV,6082
A81610,HF,51,TOTAL,7824
A81610,HYP,1037,TOTAL,7824
A81610,LD,30,TOTAL,7824
A81610,MH,66,TOTAL,7824
A81610,OB,1069,18OV,6082
A81610,OST,7,50OV,2950
A81610,PAD,72,TOTAL,7824
A81610,PC,26,TOTAL,7824
A81610,RA,38,16OV,6266
A81610,STIA,172,TOTAL,7824
A81611,AF,125,TOTAL,7435
A81611,AST,408,TOTAL,7435
A81611,CAN,219,TOTAL,7435
A81611,CHD,267,TOTAL,7435
A81611,CKD,207,18OV,5700
A81611,COPD,199,TOTAL,7435
A81611,CVDPP,73,30_74,4168
A81611,DEM,84,TOTAL,7435
A81611,DEP,931,18OV,5700
A81611,DM,439,17OV,5764
A81611,EP,58,18OV,5700
A81611,HF,58,TOTAL,7435
A81611,HYP,1185,TOTAL,7435
A81611,LD,51,TOTAL,7435
A81611,MH,59,TOTAL,7435
A81611,OB,771,18OV,5700
A81611,OST,16,50OV,2670
A81611,PAD,48,TOTAL,7435
A81611,PC,28,TOTAL,7435
A81611,RA,39,16OV,5835
A81611,STIA,132,TOTAL,7435
A81612,AF,73,TOTAL,3376
A81612,AST,208,TOTAL,3376
A81612,CAN,125,TOTAL,3376
A81612,CHD,153,TOTAL,3376
A81612,CKD,101,18OV,2727
A81612,COPD,93,TOTAL,3376
A81612,CVDPP,14,30_74,2049
A81612,DEM,34,TOTAL,3376
A81612,DEP,221,18OV,2727
A81612,DM,200,17OV,2752
A81612,EP,25,18OV,2727
A81612,HF,32,TOTAL,3376
A81612,HYP,702,TOTAL,3376
A81612,LD,13,TOTAL,3376
A81612,MH,25,TOTAL,3376
A81612,OB,513,18OV,2727
A81612,OST,10,50OV,1473
A81612,PAD,29,TOTAL,3376
A81612,PC,25,TOTAL,3376
A81612,RA,23,16OV,2786
A81612,STIA,74,TOTAL,3376
A81618,AF,250,TOTAL,9541
A81618,AST,662,TOTAL,9541
A81618,CAN,308,TOTAL,9541
A81618,CHD,404,TOTAL,9541
A81618,CKD,237,18OV,7912
A81618,COPD,263,TOTAL,9541
A81618,CVDPP,74,30_74,5726
A81618,DEM,157,TOTAL,9541
A81618,DEP,1173,18OV,7912
A81618,DM,592,17OV,8002
A81618,EP,90,18OV,7912
A81618,HF,101,TOTAL,9541
A81618,HYP,1711,TOTAL,9541
A81618,LD,65,TOTAL,9541
A81618,MH,136,TOTAL,9541
A81618,OB,661,18OV,7912
A81618,OST,11,50OV,4665
A81618,PAD,104,TOTAL,9541
A81618,PC,141,TOTAL,9541
A81618,RA,54,16OV,8098
A81618,STIA,238,TOTAL,9541
A81621,AF,21,TOTAL,2334
A81621,AST,199,TOTAL,2334
A81621,CAN,43,TOTAL,2334
A81621,CHD,61,TOTAL,2334
A81621,CKD,42,18OV,1540
A81621,COPD,101,TOTAL,2334
A81621,CVDPP,9,30_74,1081
A81621,DEM,10,TOTAL,2334
A81621,DEP,372,18OV,1540
A81621,DM,125,17OV,1573
A81621,EP,29,18OV,1540
A81621,HF,20,TOTAL,2334
A81621,HYP,227,TOTAL,2334
A81621,LD,26,TOTAL,2334
A81621,MH,29,TOTAL,2334
A81621,OB,199,18OV,1540
A81621,OST,3,50OV,532
A81621,PAD,25,TOTAL,2334
A81621,PC,4,TOTAL,2334
A81621,RA,14,16OV,1603
A81621,STIA,43,TOTAL,2334
A81622,AF,90,TOTAL,5552
A81622,AST,440,TOTAL,5552
A81622,CAN,146,TOTAL,5552
A81622,CHD,237,TOTAL,5552
A81622,CKD,173,18OV,4280
A81622,COPD,219,TOTAL,5552
A81622,CVDPP,28,30_74,2950
A81622,DEM,49,TOTAL,5552
A81622,DEP,647,18OV,4280
A81622,DM,298,17OV,4349
A81622,EP,39,18OV,4280
A81622,HF,50,TOTAL,5552
A81622,HYP,893,TOTAL,5552
A81622,LD,66,TOTAL,5552
A81622,MH,52,TOTAL,5552
A81622,OB,531,18OV,4280
A81622,OST,25,50OV,2007
A81622,PAD,146,TOTAL,5552
A81622,PC,83,TOTAL,5552
A81622,RA,48,16OV,4412
A81622,STIA,96,TOTAL,5552
A81629,AF,111,TOTAL,4832
A81629,AST,402,TOTAL,4832
A81629,CAN,105,TOTAL,4832
A81629,CHD,188,TOTAL,4832
A81629,CKD,178,18OV,3726
A81629,COPD,186,TOTAL,4832
A81629,CVDPP,20,30_74,2742
A81629,DEM,51,TOTAL,4832
A81629,DEP,845,18OV,3726
A81629,DM,304,17OV,3777
A81629,EP,38,18OV,3726
A81629,HF,65,TOTAL,4832
A81629,HYP,727,TOTAL,4832
A81629,LD,49,TOTAL,4832
A81629,MH,61,TOTAL,4832
A81629,OB,376,18OV,3726
A81629,OST,29,50OV,1654
A81629,PAD,46,TOTAL,4832
A81629,PC,120,TOTAL,4832
A81629,RA,22,16OV,3840
A81629,STIA,105,TOTAL,4832
A81630,AF,1,TOTAL,812
A81630,AST,92,TOTAL,812
A81630,CAN,2,TOTAL,812
A81630,CHD,16,TOTAL,812
A81630,CKD,3,18OV,776
A81630,COPD,34,TOTAL,812
A81630,CVDPP,1,30_74,732
A81630,DEM,0,TOTAL,812
A81630,DEP,129,18OV,776
A81630,DM,17,17OV,776
A81630,EP,30,18OV,776
A81630,HF,3,TOTAL,812
A81630,HYP,19,TOTAL,812
A81630,LD,6,TOTAL,812
A81630,MH,11,TOTAL,812
A81630,OB,41,18OV,776
A81630,OST,0,50OV,84
A81630,PAD,9,TOTAL,812
A81630,PC,3,TOTAL,812
A81630,RA,0,16OV,778
A81630,STIA,7,TOTAL,812
A81631,AF,140,TOTAL,6771
A81631,AST,438,TOTAL,6771
A81631,CAN,182,TOTAL,6771
A81631,CHD,266,TOTAL,6771
A81631,CKD,289,18OV,5262
A81631,COPD,287,TOTAL,6771
A81631,CVDPP,47,30_74,3734
A81631,DEM,52,TOTAL,6771
A81631,DEP,228,18OV,5262
A81631,DM,378,17OV,5344
A81631,EP,47,18OV,5262
A81631,HF,50,TOTAL,6771
A81631,HYP,1251,TOTAL,6771
A81631,LD,26,TOTAL,6771
A81631,MH,45,TOTAL,6771
A81631,OB,1032,18OV,5262
A81631,OST,16,50OV,2649
A81631,PAD,51,TOTAL,6771
A81631,PC,12,TOTAL,6771
A81631,RA,50,16OV,5434
A81631,STIA,145,TOTAL,6771
A81633,AF,0,TOTAL,1141
A81633,AST,14,TOTAL,1141
A81633,CAN,4,TOTAL,1141
A81633,CHD,3,TOTAL,1141
A81633,CKD,0,18OV,940
A81633,COPD,1,TOTAL,1141
A81633,CVDPP,2,30_74,441
A81633,DEM,0,TOTAL,1141
A81633,DEP,46,18OV,940
A81633,DM,7,17OV,948
A81633,EP,3,18OV,940
A81633,HF,1,TOTAL,1141
A81633,HYP,12,TOTAL,1141
A81633,LD,0,TOTAL,1141
A81633,MH,5,TOTAL,1141
A81633,OB,37,18OV,940
A81633,OST,0,50OV,30
A81633,PAD,0,TOTAL,1141
A81633,PC,0,TOTAL,1141
A81633,RA,0,16OV,953
A81633,STIA,0,TOTAL,1141
A81634,AF,5,TOTAL,2420
A81634,AST,58,TOTAL,2420
A81634,CAN,13,TOTAL,2420
A81634,CHD,13,TOTAL,2420
A81634,CKD,12,18OV,1940
A81634,COPD,12,TOTAL,2420
A81634,CVDPP,19,30_74,1031
A81634,DEM,4,TOTAL,2420
A81634,DEP,202,18OV,1940
A81634,DM,60,17OV,1959
A81634,EP,12,18OV,1940
A81634,HF,3,TOTAL,2420
A81634,HYP,87,TOTAL,2420
A81634,LD,8,TOTAL,2420
A81634,MH,14,TOTAL,2420
A81634,OB,159,18OV,1940
A81634,OST,1,50OV,173
A81634,PAD,3,TOTAL,2420
A81634,PC,1,TOTAL,2420
A81634,RA,1,16OV,1972
A81634,STIA,10,TOTAL,2420
A82003,AF,311,TOTAL,10986
A82003,AST,827,TOTAL,10986
A82003,CAN,413,TOTAL,10986
A82003,CHD,478,TOTAL,10986
A82003,CKD,305,18OV,9141
A82003,COPD,306,TOTAL,10986
A82003,CVDPP,65,30_74,6560
A82003,DEM,111,TOTAL,10986
A82003,DEP,1119,18OV,9141
A82003,DM,729,17OV,9241
A82003,EP,70,18OV,9141
A82003,HF,164,TOTAL,10986
A82003,HYP,1824,TOTAL,10986
A82003,LD,55,TOTAL,10986
A82003,MH,85,TOTAL,10986
A82003,OB,779,18OV,9141
A82003,OST,15,50OV,5219
A82003,PAD,90,TOTAL,10986
A82003,PC,33,TOTAL,10986
A82003,RA,98,16OV,9357
A82003,STIA,266,TOTAL,10986
A82004,AF,63,TOTAL,2240
A82004,AST,139,TOTAL,2240
A82004,CAN,111,TOTAL,2240
A82004,CHD,94,TOTAL,2240
A82004,CKD,132,18OV,1923
A82004,COPD,62,TOTAL,2240
A82004,CVDPP,18,30_74,1426
A82004,DEM,12,TOTAL,2240
A82004,DEP,257,18OV,1923
A82004,DM,156,17OV,1935
A82004,EP,10,18OV,1923
A82004,HF,32,TOTAL,2240
A82004,HYP,472,TOTAL,2240
A82004,LD,15,TOTAL,2240
A82004,MH,20,TOTAL,2240
A82004,OB,336,18OV,1923
A82004,OST,2,50OV,1180
A82004,PAD,21,TOTAL,2240
A82004,PC,34,TOTAL,2240
A82004,RA,18,16OV,1954
A82004,STIA,50,TOTAL,2240
A82005,AF,170,TOTAL,6367
A82005,AST,417,TOTAL,6367
A82005,CAN,311,TOTAL,6367
A82005,CHD,202,TOTAL,6367
A82005,CKD,282,18OV,5659
A82005,COPD,68,TOTAL,6367
A82005,CVDPP,100,30_74,3752
A82005,DEM,45,TOTAL,6367
A82005,DEP,632,18OV,5659
A82005,DM,272,17OV,5694
A82005,EP,38,18OV,5659
A82005,HF,70,TOTAL,6367
A82005,HYP,1086,TOTAL,6367
A82005,LD,14,TOTAL,6367
A82005,MH,50,TOTAL,6367
A82005,OB,340,18OV,5659
A82005,OST,36,50OV,2816
A82005,PAD,38,TOTAL,6367
A82005,PC,54,TOTAL,6367
A82005,RA,45,16OV,5732
A82005,STIA,139,TOTAL,6367
A82006,AF,148,TOTAL,4930
A82006,AST,320,TOTAL,4930
A82006,CAN,192,TOTAL,4930
A82006,CHD,237,TOTAL,4930
A82006,CKD,188,18OV,4167
A82006,COPD,117,TOTAL,4930
A82006,CVDPP,38,30_74,2980
A82006,DEM,48,TOTAL,4930
A82006,DEP,309,18OV,4167
A82006,DM,298,17OV,4205
A82006,EP,34,18OV,4167
A82006,HF,77,TOTAL,4930
A82006,HYP,848,TOTAL,4930
A82006,LD,21,TOTAL,4930
A82006,MH,43,TOTAL,4930
A82006,OB,567,18OV,4167
A82006,OST,29,50OV,2644
A82006,PAD,65,TOTAL,4930
A82006,PC,37,TOTAL,4930
A82006,RA,55,16OV,4247
A82006,STIA,135,TOTAL,4930
A82007,AF,216,TOTAL,9647
A82007,AST,889,TOTAL,9647
A82007,CAN,309,TOTAL,9647
A82007,CHD,416,TOTAL,9647
A82007,CKD,418,18OV,7713
A82007,COPD,275,TOTAL,9647
A82007,CVDPP,56,30_74,5448
A82007,DEM,87,TOTAL,9647
A82007,DEP,616,18OV,7713
A82007,DM,607,17OV,7812
A82007,EP,102,18OV,7713
A82007,HF,121,TOTAL,9647
A82007,HYP,1398,TOTAL,9647
A82007,LD,60,TOTAL,9647
A82007,MH,117,TOTAL,9647
A82007,OB,1073,18OV,7713
A82007,OST,16,50OV,3871
A82007,PAD,76,TOTAL,9647
A82007,PC,42,TOTAL,9647
A82007,RA,101,16OV,7911
A82007,STIA,199,TOTAL,9647
A82008,AF,242,TOTAL,11053
A82008,AST,886,TOTAL,11053
A82008,CAN,415,TOTAL,11053
A82008,CHD,439,TOTAL,11053
A82008,CKD,279,18OV,8914
A82008,COPD,278,TOTAL,11053
A82008,CVDPP,34,30_74,6365
A82008,DEM,129,TOTAL,11053
A82008,DEP,829,18OV,8914
A82008,DM,774,17OV,9041
A82008,EP,109,18OV,8914
A82008,HF,99,TOTAL,11053
A82008,HYP,1639,TOTAL,11053
A82008,LD,77,TOTAL,11053
A82008,MH,139,TOTAL,11053
A82008,OB,908,18OV,8914
